"acousticness","artists","danceability","duration_ms","energy","explicit","id","instrumentalness","key","liveness","loudness","mode","name","popularity","release_date","speechiness","tempo","valence","year"
0.71,"['Joji']",0.646,179423,0.648,1,"1DMEzmAoQIikcL52psptQL",0.00316,3,0.108,-8.602,1,"TEST DRIVE",73,"2018-10-26",0.0372,75.004,0.466,2018
0.0733,"['DJ Khaled', 'Justin Bieber', 'Quavo', 'Chance the Rapper']",0.552,260000,0.76,1,"5WvAo7DNuPRmk4APhdPzi8",0,0,0.0865,-4.706,1,"No Brainer",74,"2018-07-27",0.342,135.702,0.639,2018
0.89,"['Mac Miller']",0.272,161840,0.238,0,"01z2fBGB8Hl3Jd3zXe4IXR",0.00925,2,0.275,-12.148,0,"Come Back to Earth",71,"2018-08-03",0.0349,83.507,0.119,2018
0.224,"['Alec Benjamin']",0.817,181705,0.578,0,"60cYr5uuMoxvyuIx45rGEW",0.00103,11,0.251,-7.579,0,"Boy In The Bubble",73,"2018-11-16",0.0824,143.982,0.851,2018
0.764,"['Kuwada']",0.777,184360,0.635,1,"44uCMdE6RWnkOFYTtbmUUc",2.25e-06,5,0.155,-6.323,0,"Cherry Cola",71,"2018-02-09",0.0392,138.04,0.653,2018
0.0544,"['Nipsey Hussle', 'Belly', 'Dom Kennedy']",0.604,361280,0.436,1,"4iVD0fTHGxV9JWloujsL3s",0.000242,2,0.162,-8.32,1,"Double Up (feat. Belly and Dom Kennedy)",70,"2018-02-16",0.188,107.978,0.239,2018
0.476,"['Sam Smith']",0.584,246735,0.407,0,"5rFj8OzffT0iggSjcBaeND",0,1,0.18,-7.356,0,"Fire On Fire - From ""Watership Down""",79,"2018-12-21",0.046,115.124,0.341,2018
0.0626,"['Bad Bunny']",0.672,169248,0.594,1,"35wvL50xvKpCHEJPxLOLPI",5.14e-05,1,0.152,-6.813,0,"Si Estuvi¨¦semos Juntos",79,"2018-12-23",0.0789,171.854,0.158,2018
0.0114,"['Kanye West', 'Lil Pump']",0.901,127947,0.522,1,"4S8d14HvHb70ImctNgVzQQ",0,2,0.259,-8.304,1,"I Love It (& Lil Pump)",76,"2018-09-07",0.33,104.053,0.329,2018
0.0985,"['Travis Scott']",0.689,217828,0.723,1,"58TaFP5j5i9swOf584yon2",0,0,0.158,-4.052,0,"HOUSTONFORNICATION",74,"2018-08-03",0.0836,160.042,0.288,2018
0.0327,"['Bad Bunny', 'El Alfa']",0.655,300579,0.725,1,"1khmgu0pveJbkbpbkyvcQv",0.00264,0,0.0611,-5.497,1,"La Romana",74,"2018-12-23",0.188,125.8,0.326,2018
0.513,"['Eric Church']",0.649,200387,0.4,0,"55UCRHfezMCFfbGy0tfjTG",1.18e-06,6,0.0774,-10.202,1,"Monsters",68,"2018-10-05",0.0455,157.895,0.393,2018
0.0422,"['Sabrina Carpenter']",0.46,179227,0.809,0,"3WVhkjB7Y4xFruqoCAajBb",5.04e-05,6,0.138,-5.415,1,"Sue Me",74,"2018-11-09",0.326,157.184,0.609,2018
0.0835,"['Tory Lanez', 'Trippie Redd']",0.807,151649,0.602,1,"0Z1nbG2KOuRKntstSAkSox",0,11,0.151,-5.005,1,"FeRRis WhEEL (feat. Trippie Redd)",69,"2018-10-26",0.274,95.031,0.252,2018
0.0055,"['Rico Nasty']",0.703,138353,0.7,1,"1nrsFfACPG4Hnw5AuOpCND",0,2,0.115,-2.417,1,"Smack A Bitch",71,"2018-01-17",0.221,169.861,0.34,2018
0.462,"['Kacey Musgraves']",0.555,246133,0.43,0,"6ET9kf9riLETWs9lePUEAI",0.000191,2,0.0869,-9.105,1,"Slow Burn",70,"2018-03-30",0.0295,147.613,0.274,2018
0.0952,"['Kacey Musgraves']",0.611,198453,0.555,0,"0pMfPzdRiPAoSM9yWF4OcT",0,6,0.11,-6.372,0,"Golden Hour",69,"2018-03-30",0.0274,88.969,0.413,2018
0.236,"['Mac Miller']",0.802,287040,0.463,1,"39NDBdU5Xkm5pCFGa5kZtI",0.00531,8,0.105,-8.379,1,"Ladders",72,"2018-08-03",0.162,103.961,0.291,2018
0.568,"['Morgan Wallen']",0.702,221880,0.711,0,"7szRiHu6r91o2Po9GTPN4c",0,6,0.104,-6.697,0,"Talkin' Tennessee",68,"2018-04-27",0.0248,99.988,0.498,2018
0.649,"[""Why Don't We""]",0.607,190027,0.478,0,"4zRZAmBQP8vhNPf9i9opXt",0,1,0.0928,-5.702,0,"8 Letters",75,"2018-08-31",0.031,88.979,0.255,2018
0.123,"['Kanye West']",0.925,145507,0.31,1,"3U21A07gAloCc4P7J8rxcn",0,11,0.0931,-6.531,0,"All Mine",72,"2018-06-01",0.291,121.927,0.291,2018
0.255,"['Shawn Mendes']",0.713,201200,0.738,0,"79esEXlqqmq0GPz0xQSZTV",0,10,0.106,-6.784,1,"Lost In Japan",76,"2018-05-25",0.374,105.027,0.425,2018
0.747,"['Jeremy Zucker', 'Chelsea Cutler']",0.708,193947,0.322,0,"7bdYxWPCs46dQ0XLwySOyv",9.24e-05,8,0.137,-12.46,0,"better off",73,"2018-05-04",0.0371,98.892,0.46,2018
0.232,"['Diplo', 'Trippie Redd']",0.561,176874,0.832,1,"6IpvkngH89cA3hhPC84Leg",0,9,0.107,-7.661,1,"Wish - Trippie Mix",70,"2018-08-10",0.0717,93.991,0.666,2018
0.191,"['Rascal Flatts']",0.467,214219,0.701,0,"7Lr4XaxGpkAwa37IVgg22k",0,4,0.0769,-4.997,1,"Back To Life",69,"2018-09-28",0.0302,132.041,0.28,2018
0.0173,"['Arizona Zervas']",0.74,181714,0.592,1,"3ntcm3V9ByPKN6cstxXh80",0,1,0.276,-5.003,0,"No I in Team",72,"2018-09-13",0.0879,140.093,0.379,2018
0.591,"['Denzel Curry']",0.794,231333,0.448,1,"2LNMhZ3YijTO7USmqjgJfG",0,10,0.109,-4.771,0,"CLOUT COBAIN | CLOUT CO13A1N",72,"2018-07-27",0.0539,120.055,0.588,2018
0.312,"['YNW Melly']",0.767,193618,0.715,1,"4dqkKnzOJ3fWduqKcHi374",0,8,0.0973,-4.934,0,"Virtual (Blue Balenciagas)",70,"2018-08-03",0.0523,149.957,0.577,2018
0.798,"['Demi Lovato']",0.397,197893,0.303,0,"0STK94RxUulYqWzwFlyAb5",4.16e-06,1,0.0824,-10.413,1,"Sober",75,"2018-06-21",0.11,170.22,0.17,2018
0.241,"['Bas', 'J. Cole']",0.755,238053,0.594,1,"0YAQnYt2oB8OdoaeqnHyTI",0,7,0.107,-5.906,1,"Tribe (with J. Cole)",72,"2018-08-24",0.216,178.929,0.237,2018
0.148,"['Yung Gravy']",0.79,131139,0.768,1,"7LptQZjp5wgdYDQZPjOV9O",0.000947,6,0.126,-5.638,1,"1 Thot 2 Thot Red Thot Blue Thot",71,"2018-05-04",0.284,80.029,0.691,2018
0.154,"['Bazzi']",0.699,148230,0.668,1,"1i36kkhmhBxf4lYJscg5zK",3.2e-06,5,0.362,-4.272,0,"Fantasy",74,"2018-04-12",0.0336,144.105,0.314,2018
0.8,"['Joji']",0.809,168418,0.483,1,"4sbtM9ORGwmxGkXfctXbJq",0,5,0.221,-6.886,1,"NO FUN",72,"2018-10-26",0.0487,96.974,0.715,2018
0.0945,"['Selena Gomez']",0.601,207905,0.724,0,"4hQ6UGyWQIGJmHSo0J88JW",1.68e-06,6,0.12,-4.856,1,"Back To You - From 13 Reasons Why ¨C Season 2 Soundtrack",77,"2018-05-10",0.0486,102.061,0.508,2018
0.0325,"['Kacey Musgraves']",0.725,213693,0.674,0,"2U2Z1IXnmJIvlknWizFykZ",3.55e-06,11,0.0531,-5.254,0,"High Horse",69,"2018-03-30",0.0363,120.057,0.773,2018
0.556,"['Bad Bunny']",0.826,236216,0.449,1,"278kSqsZIiYp8p3QjYAqa8",1.85e-05,5,0.273,-8.33,0,"NI BIEN NI MAL",76,"2018-12-23",0.0674,128.028,0.337,2018
0.75,"['Tate McRae']",0.671,155205,0.337,0,"70vdb3Nf9sUaOax5c6phOT",1.38e-06,4,0.11,-9.762,0,"Teenage Mind",73,"2018-08-17",0.0605,119.716,0.12,2018
0.165,"['Ski Mask The Slump God']",0.943,145760,0.677,1,"4rgwri7LajWVZvdj2N81SS",0,7,0.327,-6.033,1,"Catch Me Outside",71,"2018-02-02",0.246,112.001,0.615,2018
0.384,"['KYLE', 'Lil Yachty']",0.723,252240,0.654,1,"6xbraxG0bSBOuAr5IUXmtM",0,0,0.384,-6.82,1,"iSpy (feat. Lil Yachty)",71,"2018-05-18",0.298,149.949,0.675,2018
0.0104,"['Silk City', 'Dua Lipa', 'Diplo', 'Mark Ronson']",0.588,238173,0.67,0,"5N4erncE7kuUccm7zEmwzk",3.33e-06,0,0.338,-6.439,1,"Electricity (with Dua Lipa)",78,"2018-09-06",0.0473,118.159,0.505,2018
0.413,"['Jacquees']",0.735,217387,0.453,1,"01jIO8SJFnpSiNLH1JaBZ5",0,8,0.104,-8.264,0,"You",71,"2018-09-07",0.0602,115.002,0.335,2018
0.0791,"['Jameson Rodgers']",0.431,184893,0.831,0,"54eUv9Q3D9MZuOGS5PSflp",0,8,0.312,-5.108,1,"Some Girls",68,"2018-01-19",0.0474,167.96,0.352,2018
0.371,"['Lil Wayne', 'Kendrick Lamar']",0.855,324189,0.694,1,"0dbTQYW3Ad1FTzIA9t90E8",0,2,0.109,-4.393,1,"Mona Lisa (feat. Kendrick Lamar)",69,"2018-09-28",0.169,122.078,0.49,2018
0.136,"['Trippie Redd']",0.544,129429,0.524,1,"0AcicReEGm1qcENjqzh1Tg",0,8,0.106,-7.914,1,"Love Scars 3",70,"2018-11-09",0.0621,81.982,0.117,2018
0.0153,"['Dierks Bentley']",0.517,222147,0.813,0,"54K7AZoGpQklpygKrxZlKN",0,1,0.106,-6.325,1,"Living",69,"2018-06-08",0.0558,83.005,0.444,2018
0.738,"['Alina Baraz', 'Khalid']",0.599,246327,0.396,0,"2mj7x99sNUsVHPBRK51zlG",2.19e-05,10,0.102,-10.489,0,"Electric (feat. Khalid)",71,"2018-04-06",0.0392,111.072,0.134,2018
0.398,"['Los Angeles Azules', 'Natalia Lafourcade']",0.789,266213,0.518,0,"63USmok1OioBzKuWGW9wAg",0,2,0.0891,-5.417,0,"Nunca Es Suficiente",67,"2018-06-08",0.0406,94.001,0.78,2018
0.714,"['Lil Donald']",0.802,206557,0.42,1,"4u81A6n7C0MonCyMx4lmMy",4.1e-06,5,0.11,-9.131,0,"Do Better",68,"2018-02-17",0.101,130.119,0.603,2018
0.447,"['mike.']",0.735,214805,0.334,1,"4s5kD9Pdiy8iVmJ7TKRRy2",1.37e-06,5,0.0956,-11.59,0,"Mirrors on the Ceiling",68,"2018-11-12",0.191,148.09,0.594,2018
0.0969,"['Kanye West', 'PARTYNEXTDOOR']",0.573,271387,0.545,1,"7vgTNTaEz3CsBZ1N4YQalM",0,7,0.329,-4.247,0,"Ghost Town",70,"2018-06-01",0.0288,83.378,0.297,2018
0.301,"['Kali Uchis', 'Tyler, The Creator', 'Bootsy Collins']",0.702,207455,0.659,0,"1otG6j1WHNvl9WgXLWkHTo",0.00201,4,0.218,-6.766,0,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",71,"2018-04-06",0.13,79.64,0.843,2018
0.391,"['Briston Maroney']",0.452,251906,0.79,0,"6Fqf0OTfB9VPfYk2HfBhPn",0,4,0.303,-5.01,1,"Freakin' Out On the Interstate",69,"2018-11-16",0.0534,143.861,0.362,2018
0.81,"['Alina Baraz', 'Khalid']",0.66,174490,0.447,0,"2vLWF4yFhTHQZVwrPTjH1s",2.15e-06,1,0.11,-9.026,0,"Floating (feat. Khalid)",71,"2018-04-06",0.0482,84.95,0.578,2018
0.78,"['Lauren Daigle']",0.293,215613,0.237,0,"7r9kOxiNDnkAg5QKqtyjVk",0,6,0.11,-8.17,1,"Rescue",69,"2018-09-07",0.0284,92.935,0.108,2018
0.636,"['PRETTYMUCH']",0.811,205792,0.447,0,"07ipXN6CNTw34qwSYePKpg",0,4,0.462,-6.55,1,"Summer on You",72,"2018-06-21",0.0414,99.995,0.694,2018
0.229,"['Leon Bridges']",0.58,240600,0.687,0,"1Omt5bfz1tZUCqd26HxbS0",0,6,0.109,-5.4,1,"Beyond",72,"2018-05-04",0.106,76.014,0.187,2018
0.635,"['Michael Ray']",0.568,208507,0.499,0,"3cFWIhrapYb2VoNOUbo9Re",0,4,0.122,-6.597,1,"Her World or Mine",68,"2018-06-01",0.0288,143.761,0.243,2018
0.525,"['Takeoff']",0.921,197079,0.607,1,"1B4gJRq61xTs6r1O0Uq2iY",1.12e-06,1,0.123,-7.397,1,"Casper",71,"2018-11-02",0.209,140.071,0.753,2018
0.129,"['Quavo', 'Drake']",0.853,156195,0.637,1,"1rlIrbWboTRGeKfHhgbJRZ",0,3,0.267,-5.924,0,"FLIP THE SWITCH (feat. Drake)",73,"2018-10-12",0.331,86.048,0.496,2018
0.836,"['Joji']",0.618,202103,0.217,1,"7wvwXi9Z66dcH5t202vVkN",0.000163,10,0.538,-15.372,1,"Will He",73,"2018-02-14",0.0515,116.014,0.0872,2018
0.889,"['Camila Cabello']",0.455,178467,0.292,0,"7sTtHHrD0zDpmzQzH3zegz",0,0,0.106,-6.792,1,"Consequences",74,"2018-01-12",0.0563,84.339,0.43,2018
0.654,"['Ella Mai']",0.512,201609,0.512,1,"2GlATHCDbLW7xq5BE0Bz5g",0,4,0.148,-6.008,0,"Shot Clock",70,"2018-10-12",0.285,95.11,0.434,2018
0.214,"['Bazzi']",0.666,178242,0.677,0,"5TVirkSwFEXF1nLJEebe2I",0,2,0.0979,-5.743,1,"Beautiful",72,"2018-04-12",0.0326,100.014,0.178,2018
0.00122,"['Carrie Underwood']",0.614,202853,0.884,0,"7qXPZxXn6Xmv1sjh03skiW",0,0,0.077,-4.019,1,"Southbound",68,"2018-09-14",0.0402,100.531,0.721,2018
0.259,"['Trippie Redd']",0.715,283321,0.529,1,"1pF74yw15wXk12A1NPVWHD",7.48e-06,11,0.128,-9.019,0,"BANG!",68,"2018-08-10",0.0507,148.037,0.467,2018
0.49,"['Lauv', 'Julia Michaels']",0.755,174861,0.625,0,"0WTN7om3lHG3yYMigwzBxl",0,2,0.157,-7.114,1,"There's No Way (feat. Julia Michaels)",75,"2018-09-27",0.0896,147.02,0.374,2018
0.42,"['ilyTOMMY']",0.589,95709,0.484,0,"2O9KgUsmuon6Gycdmagc6t",0.0385,7,0.109,-11.613,1,"Princess Bubblegum",70,"2018-07-30",0.0742,139.998,0.0726,2018
0.184,"['Morgan Wallen']",0.491,207173,0.835,0,"51T2SPBH4YjbrFJE94NJT6",0,1,0.119,-4.272,1,"Little Rain",67,"2018-04-27",0.0464,185.956,0.711,2018
0.0108,"['Lil Skies', 'Rich The Kid']",0.729,179831,0.687,1,"7ms3VzLTfr7fXNOqA4Mkx9",0,8,0.162,-8.06,0,"Creeping (feat. Rich the Kid)",71,"2018-03-23",0.25,160.085,0.683,2018
0.0716,"['Doja Cat']",0.71,217813,0.71,1,"6iOvnACn4ChlAw4lWUU4dd",1.07e-06,0,0.206,-2.474,1,"Go To Town",69,"2018-03-30",0.0579,169.944,0.7,2018
0.1,"['DaBaby']",0.673,170853,0.715,1,"1AdXchAT6hBUm5d6y4nKjI",0,3,0.115,-5.239,0,"21",69,"2018-11-02",0.0891,155.992,0.712,2018
0.872,"['Ali Gatie']",0.802,195066,0.414,0,"3qWZuhWi4lsHa7jUwhqfMr",0,7,0.0863,-10.635,1,"Can't Lie",73,"2018-01-17",0.0776,131.952,0.377,2018
0.274,"['Cautious Clay']",0.654,202597,0.47,1,"6DwiGVCgXGREeCyJZtX7S1",0.249,1,0.103,-10.383,0,"Cold War",70,"2018-02-21",0.0586,77.083,0.462,2018
0.208,"['Juice WRLD']",0.794,187007,0.459,1,"17Cs25j5Ui6X6W4Hk1kAyC",7.17e-06,7,0.12,-7.404,1,"Long Gone",69,"2018-12-10",0.0941,149.033,0.266,2018
0.434,"['Post Malone', 'G-Eazy', 'YG']",0.731,212467,0.774,1,"688QpQAwqsLdBR6lr13wK1",3.34e-06,10,0.114,-5.273,0,"Same Bitches (feat. G-Eazy & YG)",71,"2018-04-27",0.0555,100.005,0.219,2018
0.0142,"['Migos']",0.936,255379,0.585,1,"0wbnC9AUenxp613TYaJsGK",0,0,0.132,-6.914,1,"Narcos",71,"2018-01-26",0.125,124.991,0.242,2018
0.0718,"['Logic']",0.824,188600,0.584,1,"3e7Y6sfFlIdBMJhX7wpqVO",0,10,0.106,-7.098,0,"44 More",71,"2018-03-09",0.221,139.965,0.219,2018
0.374,"['Kygo', 'Sandro Cavazza']",0.693,211362,0.575,0,"14sOS5L36385FJ3OL8hew4",0,9,0.252,-6.998,1,"Happy Now",79,"2018-10-26",0.0801,117.999,0.492,2018
0.128,"['Trippie Redd']",0.776,116681,0.608,1,"6yz0Jndhv0QjKdpcEMbOjz",0,10,0.0932,-6.478,0,"Shake It Up",69,"2018-08-10",0.104,156.025,0.402,2018
0.0256,"['Cardi B']",0.82,210787,0.568,1,"2Yl4OmDby9iitgNWZPwxkd",0,6,0.0952,-8.23,0,"Be Careful",70,"2018-04-06",0.411,152.279,0.535,2018
0.342,"['SAINt JHN']",0.782,173611,0.5,1,"0easEmosKkPhksg0qidzXo",2.05e-05,5,0.133,-6.473,0,"Roses",75,"2018-03-30",0.0611,102.001,0.281,2018
0.0906,"['Playboi Carti']",0.762,142893,0.705,1,"500l6Cwe40hkPqS7Sf7ufY",0,6,0.17,-5.195,0,"Foreign",69,"2018-05-11",0.165,122.955,0.264,2018
0.949,"['Anson Seabra']",0.703,199131,0.179,0,"3JfHYZKy5JmE5Fv4gDTCiz",0,4,0.102,-10.906,1,"Welcome to Wonderland",75,"2018-04-20",0.0366,97.427,0.346,2018
0.52,"['b¨¹low']",0.752,159453,0.698,1,"0g21KZ1XJuhwexWPLpuEt1",0,11,0.211,-6.53,1,"You & Jennifer",72,"2018-06-08",0.306,132.058,0.347,2018
0.693,"['Billie Eilish']",0.64,210376,0.321,0,"7wC5eZcFS1Q1BsQ35DU6H4",0.0307,0,0.114,-14.604,1,"come out and play",74,"2018-11-20",0.0931,145.045,0.177,2018
0.0134,"['Pop Smoke']",0.637,214960,0.723,1,"0fIffclhgJC5h8AdMMVvkp",7.87e-05,2,0.196,-5.547,1,"Welcome To The Party",76,"2019-07-26",0.091,143.013,0.228,2019
0.145,"['Jhay Cortez', 'J Balvin', 'Bad Bunny']",0.806,309120,0.786,0,"4R8BJggjosTswLxtkw8V7P",0,10,0.0935,-3.831,0,"No Me Conoce - Remix",82,"2019-05-24",0.0741,91.973,0.58,2019
0.0145,"['K CAMP']",0.915,170947,0.556,1,"4dZTZbmJBCCofAExHwefda",0.000179,1,0.0733,-8.601,1,"Lottery (Renegade)",76,"2019-06-21",0.216,148.964,0.67,2019
0.22,"['Trippie Redd']",0.638,143713,0.539,1,"6uYgCE2OEulOw5zhHvZsHf",0,10,0.241,-5.853,1,"Love Me More",73,"2019-11-22",0.0504,83.381,0.247,2019
0.172,"['Harry Styles']",0.306,377960,0.347,0,"6VzcQuzTNTMFnJ6rBSaLH9",0.00013,2,0.0485,-8.5,1,"Fine Line",76,"2019-12-13",0.0334,120.996,0.0511,2019
0.107,"['Flipp Dinero']",0.792,195637,0.743,1,"6V7g6qM8wheMivMWrzbPTM",0,7,0.183,-2.806,1,"Leave Me Alone",74,"2019-11-22",0.0851,150.024,0.742,2019
0.0179,"['BLIND.SEE', 'BRYOZA']",0.916,128496,0.445,1,"2MvxhedNhxhj32eVQJnmII",1.84e-06,7,0.381,-7.143,1,"Rockstar Shit",73,"2019-06-10",0.571,140.124,0.0519,2019
0.00966,"['Juice WRLD']",0.709,218349,0.662,1,"2BSbCCbaSCzkOEZa6N5901",0,8,0.108,-4.55,1,"Flaws And Sins",73,"2019-03-08",0.0766,150.046,0.439,2019
0.662,"['Julia Michaels', 'Niall Horan']",0.518,173307,0.467,0,"5WtfUKzXircvW8l5aaVZWT",0,0,0.0853,-6.184,1,"What A Time (feat. Niall Horan)",77,"2019-01-24",0.0302,132.854,0.386,2019
0.0397,"['Luke Combs', 'Brooks & Dunn']",0.54,180907,0.821,0,"226le7T3p82reYWzsi9Hsz",0,6,0.423,-3.789,1,"1, 2 Many",72,"2019-11-08",0.0873,148.798,0.685,2019
0.724,"['Billie Eilish']",0.855,156371,0.423,0,"7qEKqBCD2vE5vIBsrUitpD",0.469,5,0.0896,-15.044,0,"ilomilo",79,"2019-03-29",0.0585,120.02,0.572,2019
0.0119,"['Niall Horan']",0.591,158805,0.841,0,"3cphb8kdsjElYR7r5icK3H",0,4,0.395,-4.351,0,"Nice To Meet Ya",78,"2019-10-04",0.0304,109.034,0.392,2019
0.201,"['Maggie Rogers']",0.657,233880,0.569,0,"6UnCGAEmrbGIOSmGRZQ1M2",1.38e-05,2,0.126,-6.287,1,"Light On",74,"2019-01-18",0.0542,102.054,0.399,2019
0.361,"['Lunay', 'Daddy Yankee', 'Bad Bunny']",0.795,266087,0.783,0,"1c0hsvHLELX6y8qymnpLKL",0,5,0.437,-4.271,1,"Soltera - Remix",80,"2019-05-10",0.0432,92.01,0.799,2019
0.232,"['Gunna']",0.848,181948,0.649,1,"0BOmhToQ03yOdpzYKMEnAg",0,2,0.101,-6.083,1,"Baby Birkin",72,"2019-02-22",0.315,118.04,0.629,2019
0.137,"['Logic', 'Eminem']",0.694,245387,0.759,1,"7M2tXmeS15NAzEn7ABFeBg",0,10,0.167,-5.667,0,"Homicide (feat. Eminem)",75,"2019-05-10",0.398,140.055,0.77,2019
0.00874,"['Flo Milli']",0.88,141088,0.556,1,"2JF8KwK1hH7MWxKcFdTlcg",0,9,0.217,-6.544,1,"In The Party",74,"2019-10-28",0.333,135.012,0.422,2019
0.0128,"['ILLENIUM', 'Jon Bellion']",0.643,216668,0.594,0,"6pooRNiLyYpxZeIA5kJ5EX",0,2,0.118,-5.453,1,"Good Things Fall Apart (with Jon Bellion)",71,"2019-05-13",0.0318,144.033,0.442,2019
0.11,"['D¨ªmelo Flow', 'Arcangel', 'Sech']",0.883,226533,0.668,0,"7sQKy5vlPQllr0k9IjYJv3",0.000529,9,0.0734,-2.957,1,"Sigues Con El",86,"2019-12-13",0.113,87.972,0.676,2019
0.00968,"['Gryffin', 'SLANDER', 'Calle Lehmann']",0.513,238459,0.788,0,"4Gcv5SsxnQWpmOnUI19EJk",0,0,0.11,-4.629,1,"All You Need To Know (feat. Calle Lehmann)",76,"2019-03-27",0.0364,139.987,0.234,2019
0.117,"['Taylor Swift']",0.552,178427,0.702,0,"1BxfuPKGuaTgP7aM0Bbdwr",2.06e-05,9,0.105,-5.707,1,"Cruel Summer",75,"2019-08-23",0.157,169.994,0.564,2019
0.233,"['Kehlani', 'Keyshia Cole']",0.42,178348,0.731,0,"3ucRKbRlikYHyoI17gfR0c",0,3,0.196,-2.657,0,"All Me (feat. Keyshia Cole)",73,"2019-12-23",0.0548,95.575,0.588,2019
0.0392,"['Shawn Mendes', 'Camila Cabello']",0.759,190800,0.548,0,"6v3KW9xbzN5yKLt9YKDYA2",0,9,0.0828,-6.049,0,"Se<U+00F1>orita",83,"2019-06-19",0.029,116.967,0.749,2019
0.016,"['Jack Harlow', 'Bryson Tiller']",0.88,128409,0.58,1,"1AgSUWSzmza5jF6ER5R68v",3.83e-06,5,0.0936,-5.032,0,"THRU THE NIGHT (feat. Bryson Tiller)",73,"2019-09-20",0.0438,124.003,0.754,2019
0.0566,"['Lil Kapow']",0.726,83131,0.298,1,"29hrQIClzqNqMPO4bVWcjI",1.1e-05,1,0.132,-13.879,1,"BLACKOUT",74,"2019-09-20",0.695,150.036,0.486,2019
0.0516,"['5 Seconds of Summer']",0.749,204887,0.461,0,"26wLOs3ZuHJa2Ihhx6QIE6",6.24e-06,10,0.0738,-2.961,0,"Teeth",78,"2019-08-23",0.0416,139.02,0.42,2019
0.0692,"['Tate McRae']",0.673,172916,0.579,0,"4k3uABcX9iaGlt5pRJhumi",8.61e-05,0,0.186,-6.029,0,"stupid",78,"2019-12-06",0.0392,96.009,0.262,2019
0.602,"['LOCASH']",0.547,193027,0.822,0,"28uL97M3whSL1UWqr7hsNh",0,5,0.107,-2.85,1,"One Big Country Song",70,"2019-03-29",0.0334,81.981,0.553,2019
0.0942,"['Gunna']",0.916,151539,0.756,1,"7KVPsVMOK3NL7subwJ0dZj",0,0,0.23,-7.653,1,"Who You Foolin",72,"2019-02-22",0.188,115.69,0.756,2019
0.234,"['Joyner Lucas', 'Logic']",0.918,236000,0.837,1,"36TO60sxDduIsO3xH8IcUh",0,1,0.227,-6.792,1,"Isis",74,"2019-05-23",0.255,120.017,0.855,2019
0.0695,"['JACKBOYS', 'Travis Scott', 'Don Toliver']",0.643,250142,0.594,1,"4AO1XhrgJczQ9bNVxdfKQe",1.46e-05,9,0.115,-5.191,0,"WHAT TO DO? (feat. Don Toliver)",76,"2019-12-27",0.0312,118.037,0.195,2019
0.071,"['JACKBOYS', 'Sheck Wes']",0.859,244761,0.6,1,"6uJONCdr2rC65BNmCnTBWK",0,7,0.353,-4.63,0,"GANG GANG",76,"2019-12-27",0.301,123.017,0.568,2019
0.308,"['Khalid']",0.627,182080,0.446,0,"2kAIpGWnlFLQh48iut6Zzq",0.00077,2,0.111,-9.477,0,"Free Spirit",75,"2019-04-05",0.0332,139.994,0.11,2019
0.0948,"['Feid', 'Justin Quiles']",0.843,233000,0.549,0,"3iQOfefMGDVDwo8dZoco8T",0,6,0.155,-8.018,0,"PORFA",87,"2019-12-13",0.164,83.982,0.541,2019
0.116,"['03 Greedo', 'Shoreline Mafia']",0.737,221396,0.483,1,"6ZxX2vmH5WLufcOqenLjfb",0,1,0.0873,-5.845,0,"Trap House (feat. Shoreline Mafia)",72,"2019-04-19",0.0359,97.471,0.261,2019
0.124,"['Ed Sheeran', 'Khalid']",0.64,197867,0.648,0,"70eFcWOvlMObDhURTqT4Fv",0,5,0.0802,-8.113,0,"Beautiful People (feat. Khalid)",80,"2019-07-12",0.187,92.977,0.548,2019
0.261,"['Lil Mosey', 'Chris Brown']",0.747,141467,0.704,1,"7BxpObs6K7Yio5lVb3sMYX",0,0,0.11,-6.81,1,"G Walk (with Chris Brown)",74,"2019-11-08",0.0674,90.041,0.653,2019
0.417,"['Grupo Firme', 'Marca MP']",0.625,213254,0.554,0,"2MeEuwplwbbjZ7hxRI6viw",0,10,0.305,-5.531,1,"El G¨¹ero (Feat. Marca MP)",76,"2019-11-29",0.0618,111.911,0.846,2019
0.137,"['Tory Lanez', 'T-Pain']",0.76,233546,0.746,1,"6JsHgIkMYHcbNtKfsal2Mg",0,0,0.0905,-5.331,0,"Jerry Sprunger (with T-Pain)",74,"2019-11-15",0.227,100.011,0.449,2019
0.363,"['Junior H']",0.478,259403,0.732,0,"0tKl8ZVM6xJkhznvJAS3Nq",3.34e-06,4,0.0768,-4.342,0,"Ella",75,"2019-10-31",0.0779,184.819,0.664,2019
0.0912,"['Ed Sheeran', 'Justin Bieber']",0.798,219947,0.675,0,"0hVXuCcriWRGvwMV1r5Yn9",0,6,0.0894,-5.041,1,"I Don't Care (with Justin Bieber)",80,"2019-07-12",0.0442,101.956,0.842,2019
0.0557,"['Logic']",0.712,225920,0.891,1,"3PYx9Wte3jwb48V0wArMOy",0,2,0.134,-6.457,1,"Keanu Reeves",74,"2019-05-10",0.24,170.13,0.799,2019
0.0825,"['Nipsey Hussle', 'Roddy Ricch', 'Hit-Boy']",0.671,233278,0.833,1,"6ya8ejoKgw906Y8LWclqrp",0,5,0.0726,-5.152,0,"Racks in the Middle (feat. Roddy Ricch and Hit-Boy)",73,"2019-02-15",0.395,79.351,0.702,2019
